,creation,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
3233,2022-09-10 08:40:41+00:00,Kth1Vantez,"I like kpop, kdrama and k movies. I love all BTS song. My fav one is Bulletproof  Eternal , Spring day, Answer and Blue and Grey. Christmas Tree OST is my fav",,996,433,79185,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3234,2022-09-10 08:40:35+00:00,Alizeh62708219,Don't follow me🙏🙂,,301,66,42716,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3235,2022-09-10 08:40:33+00:00,AlexmaeYan,"For Kim Taehyung only the King of idol of idols, our angel and happiness..",,54,4,1371,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3236,2022-09-10 08:40:24+00:00,abcdefedcbb,☆BTS◇tocinmash◇Love my self の旅の途中🚶‍♀️BTSオタク♫40over NO BTS NO LIFE◆ユンギクオズ寄りオルペン(´◡`๑)🐥🐻🐱花郎大好きパオペン♡トッキンマッシュのコミュニティやってます◆ブログhttps://t.co/r49f9zCguC,,335,330,24564,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3237,2022-09-10 08:40:22+00:00,bts_sky_bts,BTS fan応援アカウントRTꉂꉂ📣🐻テテ寄りオルペン💜방탄소년단💜보라해💜無言フォロー失礼します🙇‍♀️#BTSV #キムテヒョン Christmas Tree 本垢→@pl_qigyxp7,,113,115,16273,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3238,2022-09-10 08:40:21+00:00,yukinyan_0308,ただの情報収集用だったはずが、いつからかごちゃ混ぜ💭 ▷▷▷𓃔インテリア𓐍𓏸 𓃔息子𓐍𓏸 𓃔リラックマ𓐍𓏸 𓃔ねこ𓐍𓏸 𓃔Mr.Children𓐍𓏸 𓃔特撮𓐍𓏸 𓃔BTS𓐍𓏸 etc...,うつくしまふくしま🌳°*,571,242,20037,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3239,2022-09-10 08:40:16+00:00,barmanmridu3,kim Taehyung💜. Fan of taxpayer V. https://t.co/0AIF9t8O50,,328,300,44152,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3240,2022-09-10 08:40:02+00:00,haileelovesv,"💜🐯🐻
Here for Taehyung",United States • Singapore,239,107,12198,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3241,2022-09-10 08:40:02+00:00,DreamloveShubh9,"Me & Taetae Taecember Angels👶💜
TOP SOLOIST V 🐯👑🐻
 Most Loved Idol in the world Kim Taehyung🌎💜
Officially Most handsome Man in the world Kim Taehyung🔥🔥",,290,327,41314,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3242,2022-09-10 08:39:52+00:00,DRealMarie,"music, dramas, comics, cats & lots of caffeine ☕30/she/♊
#BlackLivesMatter #AsianLivesMatter",marieshribrypaigesapphvickyely,524,232,20288,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3243,2022-09-10 08:39:49+00:00,Taehyung1230V95,テテの応援垢です🐻💜愛するテテの為に頑張ります💪I Love Taehyung💜💜💜本垢@11816GWENEVANS 💜#KimTaehyung #Taehyung #テテ #テヒョン #V #뷔 #김태형 #VのChristmasTree,,216,192,28794,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3244,2022-09-10 08:39:48+00:00,papit936,,,275,13,3952,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3245,2022-09-10 08:39:47+00:00,PwetNiTaehyung,"My Twitter. My rules. 💜 RTing mostly for Taehyung 💜 DO NOT FOLLOW ME IF YOU ARE FAKE OT7 💜
I judge people based on how they treat and respect taehyung. 💜",Sa nguso ni Taehyung,1390,681,532348,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3246,2022-09-10 08:39:40+00:00,katepeace7,,,210,16,2702,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3247,2022-09-10 08:39:31+00:00,adsvjj,"—— thv 🙋🏻‍♂️ 
@BTS_twt",taehyung♡︎,270,117,74578,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3248,2022-09-10 08:39:20+00:00,VKTH951230V,"니가 내새끼를 개새끼로 불렀을때 이유불문하고 넌 나에게 개ㅆㄴㅎ로ㅅㄲㅁㅊㄷㄹㅇ걸ㄹㄱㅇㄴ이야 ㅆㄴ들아(세상에존재하는모든ㅆㅇ)ㅗ^^ㅗ
참, 내새끼 가족 건드리면 안되는거 알지?
건드리면 니 가족들에게 그말(글) 그대로 반사인것도 알지?^^",,1077,655,334416,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3249,2022-09-10 08:39:11+00:00,4everwithtae7,"My attitude depends on how you respect tae💯respect all member❤taehyung misser❣💖
antis can fk off💅",Republic of Korea,148,110,7867,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3250,2022-09-10 08:39:07+00:00,irina16181,"Taehyung 👑  https://t.co/jquI9ta3q9  KOREAS PRIDE.Guinness World 2 Records Holder.
Idol of Idols. KPOP King.
Prince of Continent #BTSV #V #KimTaehyung #방탄소년단뷔",,205,264,132427,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3251,2022-09-10 08:39:06+00:00,iammommyyeontan,🖐🏻보라해 ᙏ̤̫ @BTS_twt 3000% 🪄ꔛ ‧₊˚ 🎨 ) * 🌷 Review : #AIKOอยากให้ฮะมุง 💌 𓈒 𓂂 𓏸🥣⁺◟🍓⊹𓂂 🛼 ꒰ 🍳아포방포 ˚ ༘🧸⌗ 🎞 ꒱ 🐾⿻𓈒 I’m shipper กีวี่ 𐤀🐰꒪ö꒪🐻𓈈🥝,🍞🍊•₊˚ 20130613  ྀི☁️ ₊˚✧🍈,486,1336,23295,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3252,2022-09-10 08:39:05+00:00,_Taecember,Here for Kim Taehyung★,She/Her🇮🇳,481,454,16642,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3253,2022-09-10 08:39:04+00:00,tastytae95,🐯🐻🍓,,321,183,139512,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3254,2022-09-10 08:39:01+00:00,Khristi70993268,"Kim Taehyung is the standard
BTS fan since DNA era
doll face of Taehyung
💚💚💚",,317,24,10712,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3255,2022-09-10 08:38:55+00:00,tetes__bff,Kim Taehyung my fav musician,😡🙋‍♂️,5,1,1948,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3256,2022-09-10 08:38:53+00:00,sumomomo905312,"BTS💜thv🐻
   
                                                               🙏読み専・投票垢です🙏無言フォローごめんなさい 
         🌟防弾７人の幸せを願っています",피 땀 눈물,121,4,1626,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3257,2022-09-10 08:38:50+00:00,VanteVTAEHYUNG,Scenery 📷 Stigma 🎼 Singularity 🎭 Winter Bear 🐻❄️ Inner Child 👶🏻 Sweet Night 🍯🌙 Blue & Grey ~ Snow Flower I PurPleyou 💜 I 💜🐯 🇹🇭 #TAETAEbyVanteรีวิว,"กรุงเทพมหานคร, ประเทศไทย",267,2659,140976,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3258,2022-09-10 08:38:38+00:00,MyMrKiMTaehyung,Life Goes On @BTS_twt (kitling_btsv.ph ) Ig account,,436,103,27285,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3259,2022-09-10 08:38:35+00:00,iffybb_,2!3! อาร์มี่บลิ้งคึ! เน้นรีโหวตกลัวลำคานไม่ต้องฟอลคับ #iffybbreview | #iffybbtracking 🤍,,258,48,14210,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3260,2022-09-10 08:38:32+00:00,rarejkjm,"ㅤㅤㅤㅤㅤㅤcats, dog, books & bangtan.",⁷,9100,11249,111821,492,"Smile for #RM! Look what he captured with the #GalaxyS22 Ultra 5G.
#GalaxyxBTS @bts.bighitofficial

Learn more: https://t.co/BZe9O8smUq https://t.co/mhPVdvI5VZ","['RM', 'GalaxyS22', 'GalaxyxBTS']"
3261,2022-09-10 08:38:29+00:00,Prince_tae95,,,524,378,34755,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3262,2022-09-10 08:38:25+00:00,vakthnte,only kim taehyung #V #뷔 #テテ🧸🐯💜,🇮🇩,1785,1903,44496,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3263,2022-09-10 08:38:13+00:00,Taetaevlovev,I love you so much Kim Taehyung,,268,5,5648,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3264,2022-09-10 08:38:05+00:00,1711Kaka,♕︎#BTS♕︎#BLACKPINK♕︎#TREASURE♕︎ SHIPPER TAELICE 💜💛💚 𝐓𝐀𝐄𝐇𝐘𝐔𝐍𝐆&𝐋𝐈𝐒𝐀&𝐘𝐄𝐃𝐀𝐌,3027🌻 พือพือโปอู,841,7910,151327,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3265,2022-09-10 08:38:04+00:00,anya_kth,"All and only for Kim Taehyung
우리 태형이 건들지마 진짜 죽여버릴거야 한심한 새끼들아",,127,140,19874,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3266,2022-09-10 08:38:04+00:00,rarejkjm,"ㅤㅤㅤㅤㅤㅤcats, dog, books & bangtan.",⁷,9100,11249,111821,134,"#SUGA wants to know: What’s your favorite @bts.bighitofficial lyric?
#GalaxyS22 Ultra 5G #GalaxyxBTS

Learn more: https://t.co/BZe9O8smUq https://t.co/1mBAZBLph8","['SUGA', 'GalaxyS22', 'GalaxyxBTS']"
3267,2022-09-10 08:38:03+00:00,C552015,♥ V,,138,25,2019,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3268,2022-09-10 08:38:03+00:00,ndyly49821935,,,128,9,233,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3269,2022-09-10 08:38:00+00:00,lg_kth,𝗙𝗢𝗥 𝗞𝗜𝗠 𝗧𝗔𝗘𝗛𝗬𝗨𝗡𝗚//𝗕𝗧𝗦 𝗩 🐯💜🐻,𝙸𝙶: @𝚝𝚑𝚟,905,268,89657,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3270,2022-09-10 08:37:48+00:00,NurHasa38413035,,,524,38,12979,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3271,2022-09-10 08:37:46+00:00,Vante12151149,"KIM TAEHYUNG https://t.co/TwA2JOfppa 
The First & Only.GUINNESS WORLD RECORDs HOLDER.IDOL OF IDOLS.PRINCE OF CONTINENT 👑 K-Pop King.Most Handsome & Popular Globally.",South Korea ,186,216,101714,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3272,2022-09-10 08:37:41+00:00,malinav_bts,for 🐻 #KimTaehyung #태형 #V #BTSV #テテ #김태형 #キムテヒョン💜sub➡️ @angel_tae1230,,1673,27337,71133,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3273,2022-09-10 08:37:34+00:00,starryla1230,Fan of KTH 💜,Taes land,182,55,13546,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3274,2022-09-10 08:37:34+00:00,liuovk,for taekook #taekook, TK,357,103,17306,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3275,2022-09-10 08:37:32+00:00,WE_PURPLE_YOU_V,not my main but not usually active on any platform unless Purple Nation needs womanpower,,401,17,2761,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3276,2022-09-10 08:37:31+00:00,rarejkjm,"ㅤㅤㅤㅤㅤㅤcats, dog, books & bangtan.",⁷,9100,11249,111821,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3277,2022-09-10 08:37:31+00:00,jan_mindofmyown,"Hate & Love are both strong words, choose Love. I’m the MASTER of my own 🚢 the 👸 of my own domain.",,285,224,35327,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3278,2022-09-10 08:37:24+00:00,beabea2013,My Angel #V  KTH1 IS COMING ❤️,El País de Nunca Jamás 😜,870,597,60951,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3279,2022-09-10 08:37:23+00:00,MyBestFriendV,"You Are Part Of My Story, Memory And Scenery, THANK YOU— Kim Taehyung 💜",,906,636,101459,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3280,2022-09-10 08:37:21+00:00,KTHstan_,"Fan Account of the one and only Kim Taehyung♡ ||
Billboard Hot 100: #79 Christmas Tree || KTH1 🔜|| 
                              IG: https://t.co/LHiPQ6j4dM",,751,544,21365,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3281,2022-09-10 08:37:20+00:00,halaahmed2451,,,162,13,4338,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3282,2022-09-10 08:37:16+00:00,gfh06015502,"｡ﾟ° 
✶ฺ.:･ﾟ✧°☁️
｡*°｡˚✩☁︎︎⋆｡ﾟ✶°
  ♥︎ ~♡♡♡", ,65,1,229,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3283,2022-09-10 08:37:15+00:00,vking95tae,"KTHs
Focus on kim taehyung 💜",,180,30,3627,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3284,2022-09-10 08:37:11+00:00,kthsupport143,full-time taelover ❤️ DOWNLOAD IDOL CHAMP & VOTE CHRISTMAS TREE BEST OST FOR APAN STAR AWARDS,,715,641,19132,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3285,2022-09-10 08:37:03+00:00,V28015530,,,110,1,6074,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3286,2022-09-10 08:36:57+00:00,bramblezoo,PROTECT TAEHYUNG,,145,21,3011,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3287,2022-09-10 08:36:56+00:00,123tweeka,UNBOTHERED BUT IMPACTFUL: KIM TAEHYUNG KTH1 coming soon! https://t.co/Z3Brqt9WLP,IG USER THV 🐙,394,264,67056,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3288,2022-09-10 08:36:56+00:00,jacqueline_kaya,"💚🤍 B.T.S & V smile interest (follow me, Just ordinary army)🥰",,365,9,9703,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3289,2022-09-10 08:36:50+00:00,Tunamylife1,"Singer, Songwriter, Composer, Producers, Actor, Model, Dancer, Director, Photographer, Philanthropist, Influencers, 2 times GWR holder &Grammy Nominated Artist.",,76,14,4928,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3290,2022-09-10 08:36:49+00:00,ecahhh93,,Malaysia,192,8,3312,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3291,2022-09-10 08:36:48+00:00,azliza63892686,Let be positive in your life,,278,48,61462,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3292,2022-09-10 08:36:48+00:00,ahlamBTS5,"🐯: yeah the past was honestly the best, but my best is what comes next …",,274,96,129380,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3293,2022-09-10 08:36:42+00:00,MynameisCeline9,"ᴋɪᴍ ᴛᴀᴇʜʏᴜɴɢ ʏᴏᴜ ᴅᴇsᴇʀᴠᴇs ᴛʜᴇ ᴡᴏʀʟᴅ 

             💜Always Trust Taehyung 💜",김태형|ⓀⓉⒽ1,1012,278,104636,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3294,2022-09-10 08:36:36+00:00,yesssAce,태형시 💜,,286,132,89238,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3295,2022-09-10 08:36:32+00:00,EsraaEl875,"@EsraaBe2
-for nation's pride BTS (Fan Account)  Army OT7   (🐨🐹🐱🐿️🐥🐯🐻🐰)
Just for @Bts_twt
BTS Forever
sorry my english is embarras
محدش يتابعنى",Egypt🇪🇬,2741,1020,229177,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3296,2022-09-10 08:36:32+00:00,LOVEFORV1995,V https://t.co/Fv8JHeepn9,,140,46,5757,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3297,2022-09-10 08:36:25+00:00,dunkiduk,Monsieur Taehyung Kim,Taehyung's nose mole,1781,333,64925,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
3298,2022-09-10 08:36:23+00:00,CacaoTheo,"Call for appointment only 🐶 !
#Yeontan #YeontanVet
#V_ChristmasTree #ChristmastTree by #V","New Orleans, LA",650,200,157187,2643,"#V just for you. 😍🎷
#GalaxyS22 Ultra 5G #GalaxyxBTS BTS.BighitOfficial

Learn more - https://t.co/BZe9O8rP4S https://t.co/vJOyIRYLs6","['V', 'GalaxyS22', 'GalaxyxBTS']"
